,name,label,type,side,height,width,r,g,b,n_colors
974,./squares/train/b/84.png,b,png,110,398,398,0.74509805,0.74509805,0.45882353,1
975,./squares/train/b/191.png,b,png,30,395,395,0.6117647,0.6117647,0.40392157,1
976,./squares/train/b/350.jpg,b,jpeg,65,414,414,202.0,203.0,127.0,1
977,./squares/train/b/185.png,b,png,44,613,613,0.63529414,0.63529414,0.627451,1
978,./squares/train/b/53.png,b,png,54,410,410,0.47843137,0.47843137,0.52156866,1
979,./squares/train/b/47.png,b,png,52,489,489,0.56078434,0.56078434,0.4862745,1
980,./squares/train/b/329.bmp,b,bmp,66,605,605,198.0,198.0,108.0,1
981,./squares/train/b/301.bmp,b,bmp,80,388,388,113.0,113.0,126.0,1
982,./squares/train/b/224.png,b,png,42,402,402,0.23529412,0.23529412,0.5372549,1
983,./squares/train/b/117.bmp,b,bmp,110,623,623,130.0,130.0,121.0,1
984,./squares/train/b/16.bmp,b,bmp,56,366,366,151.0,151.0,120.0,1
985,./squares/train/b/219.jpg,b,jpeg,57,587,587,97.0,96.0,112.0,1
986,./squares/train/b/225.jpg,b,jpeg,124,497,497,185.0,185.0,151.0,1
987,./squares/train/b/499.bmp,b,bmp,66,620,620,124.0,124.0,137.0,1
988,./squares/train/b/472.bmp,b,bmp,72,482,482,88.0,88.0,101.0,1
989,./squares/train/b/52.png,b,png,112,421,421,0.76862746,0.76862746,0.5137255,1
990,./squares/train/b/379.jpg,b,jpeg,111,508,508,201.0,200.0,107.0,1
991,./squares/train/b/423.jpg,b,jpeg,105,554,554,89.0,88.0,104.0,1
992,./squares/train/b/85.png,b,png,104,497,497,0.75686276,0.75686276,0.52156866,1
993,./squares/train/b/392.jpg,b,jpeg,113,378,378,135.0,136.0,118.0,1
994,./squares/train/b/91.jpg,b,jpeg,31,420,420,70.0,71.0,119.0,1
995,./squares/train/b/386.png,b,png,66,624,624,0.56078434,0.56078434,0.5176471,1
996,./squares/train/b/147.jpg,b,jpeg,124,421,421,47.0,48.0,128.0,1
997,./squares/train/b/0.jpg,b,jpeg,111,528,528,185.0,184.0,140.0,1
998,./squares/train/b/351.png,b,png,72,618,618,0.47843137,0.47843137,0.44705883,1
999,./squares/train/b/437.png,b,png,126,370,370,0.75686276,0.75686276,0.4509804,1
1000,./squares/train/c/412.png,c,png,134,375,375,0.8784314,0.8784314,0.7137255,1
1001,./squares/train/c/374.png,c,png,110,439,439,0.7607843,0.7607843,0.76862746,1
1002,./squares/train/c/88.jpg,c,jpeg,75,623,623,221.0,222.0,182.0,1
1003,./squares/train/c/162.png,c,png,84,624,624,0.81960785,0.81960785,0.77254903,1
1004,./squares/train/c/286.bmp,c,bmp,98,491,491,225.0,225.0,176.0,1
1005,./squares/train/c/348.jpg,c,jpeg,80,584,584,182.0,181.0,186.0,1
1006,./squares/train/c/228.jpg,c,jpeg,149,422,422,230.0,229.0,198.0,1
1007,./squares/train/c/200.jpg,c,jpeg,119,480,480,171.0,170.0,188.0,1
1008,./squares/train/c/214.png,c,png,34,560,560,0.70980394,0.70980394,0.7254902,1
1009,./squares/train/c/32.bmp,c,bmp,148,447,447,218.0,218.0,186.0,1
1010,./squares/train/c/201.png,c,png,122,487,487,0.87058824,0.87058824,0.7372549,1
1011,./squares/train/c/229.png,c,png,130,533,533,0.67058825,0.67058825,0.7529412,1
1012,./squares/train/c/132.bmp,c,bmp,86,330,330,189.0,189.0,193.0,1
1013,./squares/train/c/495.bmp,c,bmp,70,486,486,224.0,224.0,186.0,1
1014,./squares/train/c/330.bmp,c,bmp,52,405,405,217.0,217.0,181.0,1
1015,./squares/train/c/62.png,c,png,28,485,485,0.8392157,0.8392157,0.78039217,1
1016,./squares/train/c/293.bmp,c,bmp,146,614,614,177.0,177.0,197.0,1
1017,./squares/train/c/188.png,c,png,116,624,624,0.77254903,0.77254903,0.75686276,1
1018,./squares/train/c/177.png,c,png,96,622,622,0.8117647,0.8117647,0.7254902,1
1019,./squares/train/c/163.jpg,c,jpeg,140,492,492,222.0,223.0,207.0,1
1020,./squares/train/c/361.png,c,png,62,444,444,0.8,0.8,0.6627451,1
1021,./squares/train/c/407.png,c,png,26,358,358,0.88235295,0.88235295,0.7921569,1
1022,./squares/train/c/375.png,c,png,144,563,563,0.84705883,0.84705883,0.75686276,1
1023,./squares/train/c/349.png,c,png,32,493,493,0.62352943,0.62352943,0.7254902,1
1024,./squares/train/c/74.jpg,c,jpeg,98,499,499,223.0,223.0,199.0,1
1025,./squares/train/c/48.jpg,c,jpeg,93,505,505,197.0,198.0,192.0,1
1026,./squares/train/c/411.png,c,png,100,368,368,0.76862746,0.76862746,0.7058824,1
1027,./squares/train/c/252.bmp,c,bmp,100,467,467,197.0,197.0,181.0,1
1028,./squares/train/c/149.png,c,png,136,534,534,0.7411765,0.7411765,0.78431374,1
1029,./squares/train/c/161.png,c,png,74,610,610,0.85490197,0.85490197,0.7607843,1
1030,./squares/train/c/175.png,c,png,40,523,523,0.7490196,0.7490196,0.7294118,1
1031,./squares/train/c/291.bmp,c,bmp,130,481,481,195.0,195.0,203.0,1
1032,./squares/train/c/377.jpg,c,jpeg,110,464,464,172.0,172.0,196.0,1
1033,./squares/train/c/405.jpg,c,jpeg,72,406,406,169.0,170.0,190.0,1
1034,./squares/train/c/363.jpg,c,jpeg,104,524,524,186.0,186.0,196.0,1
1035,./squares/train/c/332.bmp,c,bmp,128,479,479,174.0,174.0,184.0,1
1036,./squares/train/c/483.bmp,c,bmp,68,377,377,221.0,221.0,201.0,1
1037,./squares/train/c/203.jpg,c,jpeg,120,491,491,163.0,164.0,185.0,1
1038,./squares/train/c/25.bmp,c,bmp,28,409,409,175.0,175.0,200.0,1
1039,./squares/train/c/24.bmp,c,bmp,94,395,395,203.0,203.0,197.0,1
1040,./squares/train/c/216.png,c,png,146,332,332,0.8901961,0.8901961,0.7607843,1
1041,./squares/train/c/131.bmp,c,bmp,120,377,377,192.0,192.0,173.0,1
1042,./squares/train/c/496.bmp,c,bmp,86,584,584,194.0,194.0,172.0,1
1043,./squares/train/c/333.bmp,c,bmp,140,346,346,171.0,171.0,186.0,1
1044,./squares/train/c/455.bmp,c,bmp,46,497,497,178.0,178.0,196.0,1
1045,./squares/train/c/404.jpg,c,jpeg,154,386,386,181.0,182.0,203.0,1
1046,./squares/train/c/438.jpg,c,jpeg,126,366,366,195.0,196.0,178.0,1
1047,./squares/train/c/174.png,c,png,32,562,562,0.8745098,0.8745098,0.8117647,1
1048,./squares/train/c/160.png,c,png,42,564,564,0.85882354,0.85882354,0.6862745,1
1049,./squares/train/c/247.bmp,c,bmp,126,576,576,158.0,158.0,193.0,1
1050,./squares/train/c/389.png,c,png,64,476,476,0.90588236,0.90588236,0.7647059,1
1051,./squares/train/c/148.jpg,c,jpeg,40,568,568,192.0,191.0,196.0,1
1052,./squares/train/c/376.png,c,png,84,562,562,0.89411765,0.89411765,0.7411765,1
1053,./squares/train/c/75.jpg,c,jpeg,89,512,512,166.0,167.0,188.0,1
1054,./squares/train/c/414.png,c,png,124,431,431,0.6862745,0.6862745,0.7607843,1
1055,./squares/train/c/372.png,c,png,30,610,610,0.7137255,0.7137255,0.76862746,1
1056,./squares/train/c/158.jpg,c,jpeg,143,583,583,190.0,189.0,195.0,1
1057,./squares/train/c/399.jpg,c,jpeg,86,379,379,232.0,232.0,208.0,1
1058,./squares/train/c/59.png,c,png,120,402,402,0.6392157,0.6392157,0.75686276,1
1059,./squares/train/c/366.jpg,c,jpeg,143,373,373,173.0,173.0,207.0,1
1060,./squares/train/c/400.jpg,c,jpeg,145,546,546,226.0,227.0,196.0,1
1061,./squares/train/c/294.bmp,c,bmp,90,528,528,206.0,206.0,212.0,1
1062,./squares/train/c/479.bmp,c,bmp,130,601,601,164.0,164.0,193.0,1
1063,./squares/train/c/451.bmp,c,bmp,112,334,334,209.0,209.0,192.0,1
1064,./squares/train/c/337.bmp,c,bmp,140,467,467,169.0,169.0,185.0,1
1065,./squares/train/c/135.bmp,c,bmp,86,340,340,171.0,171.0,189.0,1
1066,./squares/train/c/134.bmp,c,bmp,142,426,426,164.0,164.0,180.0,1
1067,./squares/train/c/213.png,c,png,58,593,593,0.60784316,0.60784316,0.8,1
1068,./squares/train/c/487.bmp,c,bmp,56,506,506,164.0,164.0,186.0,1
1069,./squares/train/c/322.bmp,c,bmp,82,481,481,165.0,165.0,187.0,1
1070,./squares/train/c/336.bmp,c,bmp,82,442,442,204.0,204.0,182.0,1
1071,./squares/train/c/478.bmp,c,bmp,92,416,416,195.0,195.0,210.0,1
1072,./squares/train/c/58.png,c,png,56,472,472,0.8117647,0.8117647,0.7607843,1
1073,./squares/train/c/415.jpg,c,jpeg,53,606,606,157.0,157.0,193.0,1
1074,./squares/train/c/373.jpg,c,jpeg,66,432,432,167.0,168.0,189.0,1
1075,./squares/train/c/242.bmp,c,bmp,132,559,559,202.0,202.0,197.0,1
1076,./squares/train/c/159.jpg,c,jpeg,146,383,383,166.0,167.0,188.0,1
1077,./squares/train/c/165.jpg,c,jpeg,117,487,487,159.0,160.0,181.0,1
1078,./squares/train/c/429.png,c,png,144,498,498,0.85490197,0.85490197,0.7529412,1
1079,./squares/train/c/70.jpg,c,jpeg,52,477,477,185.0,185.0,195.0,1
1080,./squares/train/c/367.png,c,png,92,551,551,0.63529414,0.63529414,0.76862746,1
1081,./squares/train/c/401.png,c,png,34,383,383,0.6156863,0.6156863,0.78039217,1
1082,./squares/train/c/365.png,c,png,52,367,367,0.7372549,0.7372549,0.76862746,1
1083,./squares/train/c/198.jpg,c,jpeg,49,421,421,224.0,225.0,194.0,1
1084,./squares/train/c/167.png,c,png,32,492,492,0.85490197,0.85490197,0.78039217,1
1085,./squares/train/c/254.bmp,c,bmp,28,623,623,182.0,182.0,201.0,1
1086,./squares/train/c/8.png,c,png,134,616,616,0.6039216,0.6039216,0.69803923,1
1087,./squares/train/c/371.jpg,c,jpeg,65,383,383,163.0,164.0,194.0,1
1088,./squares/train/c/72.png,c,png,52,465,465,0.7176471,0.7176471,0.7019608,1
1089,./squares/train/c/359.jpg,c,jpeg,70,360,360,173.0,174.0,195.0,1
1090,./squares/train/c/283.bmp,c,bmp,122,397,397,194.0,194.0,203.0,1
1091,./squares/train/c/308.bmp,c,bmp,44,340,340,210.0,210.0,184.0,1
1092,./squares/train/c/452.bmp,c,bmp,116,388,388,184.0,184.0,181.0,1
1093,./squares/train/c/205.jpg,c,jpeg,83,578,578,187.0,187.0,197.0,1
1094,./squares/train/c/491.bmp,c,bmp,94,460,460,171.0,171.0,194.0,1
1095,./squares/train/c/211.png,c,png,128,406,406,0.6039216,0.6039216,0.8509804,1
1096,./squares/train/c/239.png,c,png,68,602,602,0.6117647,0.6117647,0.8666667,1
1097,./squares/train/c/136.bmp,c,bmp,94,355,355,204.0,204.0,172.0,1
1098,./squares/train/c/37.bmp,c,bmp,82,365,365,167.0,167.0,183.0,1
1099,./squares/train/c/22.bmp,c,bmp,144,488,488,168.0,168.0,206.0,1
1100,./squares/train/c/137.bmp,c,bmp,124,447,447,220.0,220.0,187.0,1
1101,./squares/train/c/490.bmp,c,bmp,72,414,414,175.0,175.0,197.0,1
1102,./squares/train/c/484.bmp,c,bmp,40,454,454,232.0,232.0,191.0,1
1103,./squares/train/c/335.bmp,c,bmp,78,535,535,219.0,219.0,193.0,1
1104,./squares/train/c/447.bmp,c,bmp,136,565,565,230.0,230.0,180.0,1
1105,./squares/train/c/321.bmp,c,bmp,132,584,584,156.0,156.0,190.0,1
1106,./squares/train/c/73.png,c,png,146,603,603,0.80784315,0.80784315,0.78431374,1
1107,./squares/train/c/364.jpg,c,jpeg,121,342,342,155.0,156.0,187.0,1
1108,./squares/train/c/98.png,c,png,144,567,567,0.70980394,0.70980394,0.76862746,1
1109,./squares/train/c/166.jpg,c,jpeg,67,587,587,154.0,154.0,188.0,1
1110,./squares/train/c/358.png,c,png,72,494,494,0.77254903,0.77254903,0.7647059,1
1111,./squares/train/c/199.jpg,c,jpeg,94,512,512,168.0,168.0,204.0,1
1112,./squares/train/c/67.jpg,c,jpeg,147,466,466,187.0,186.0,191.0,1
1113,./squares/train/c/402.png,c,png,24,614,614,0.6666667,0.6666667,0.81960785,1
1114,./squares/train/c/9.jpg,c,jpeg,152,348,348,171.0,172.0,192.0,1
1115,./squares/train/c/416.png,c,png,98,405,405,0.8352941,0.8352941,0.8117647,1
1116,./squares/train/c/14.jpg,c,jpeg,44,456,456,229.0,228.0,180.0,1
1117,./squares/train/c/459.png,c,png,132,507,507,0.7137255,0.7137255,0.73333335,1
1118,./squares/train/c/28.jpg,c,jpeg,69,390,390,177.0,178.0,198.0,1
1119,./squares/train/c/303.png,c,png,56,530,530,0.8627451,0.8627451,0.7490196,1
1120,./squares/train/c/115.jpg,c,jpeg,132,413,413,173.0,173.0,171.0,1
1121,./squares/train/c/129.png,c,png,44,354,354,0.7490196,0.7490196,0.75686276,1
1122,./squares/train/c/317.jpg,c,jpeg,46,622,622,228.0,227.0,196.0,1
1123,./squares/train/c/471.jpg,c,jpeg,138,610,610,173.0,173.0,175.0,1
1124,./squares/train/c/346.bmp,c,bmp,110,506,506,166.0,166.0,183.0,1
1125,./squares/train/c/144.bmp,c,bmp,98,602,602,207.0,207.0,172.0,1
1126,./squares/train/c/150.bmp,c,bmp,132,455,455,220.0,220.0,193.0,1
1127,./squares/train/c/92.bmp,c,bmp,68,608,608,214.0,214.0,177.0,1
1128,./squares/train/c/187.bmp,c,bmp,38,575,575,182.0,182.0,185.0,1
1129,./squares/train/c/45.bmp,c,bmp,28,536,536,172.0,172.0,198.0,1
1130,./squares/train/c/3.bmp,c,bmp,88,556,556,207.0,207.0,197.0,1
1131,./squares/train/c/50.bmp,c,bmp,146,604,604,161.0,161.0,198.0,1
1132,./squares/train/c/2.bmp,c,bmp,126,564,564,155.0,155.0,190.0,1
1133,./squares/train/c/289.png,c,png,32,562,562,0.9019608,0.9019608,0.6784314,1
1134,./squares/train/c/276.png,c,png,142,438,438,0.7019608,0.7019608,0.7137255,1
1135,./squares/train/c/179.bmp,c,bmp,130,439,439,171.0,171.0,183.0,1
1136,./squares/train/c/262.png,c,png,42,407,407,0.7058824,0.7058824,0.7764706,1
1137,./squares/train/c/353.bmp,c,bmp,100,326,326,220.0,220.0,190.0,1
1138,./squares/train/c/347.bmp,c,bmp,78,355,355,174.0,174.0,190.0,1
1139,./squares/train/c/316.jpg,c,jpeg,105,351,351,229.0,230.0,214.0,1
1140,./squares/train/c/29.png,c,png,76,333,333,0.827451,0.827451,0.7647059,1
1141,./squares/train/c/458.jpg,c,jpeg,90,510,510,186.0,185.0,199.0,1
1142,./squares/train/c/100.png,c,png,140,379,379,0.85490197,0.85490197,0.77254903,1
1143,./squares/train/c/128.jpg,c,jpeg,94,513,513,211.0,211.0,185.0,1
1144,./squares/train/c/464.png,c,png,102,446,446,0.7254902,0.7254902,0.78431374,1
1145,./squares/train/c/302.png,c,png,126,572,572,0.73333335,0.73333335,0.7529412,1
1146,./squares/train/c/17.jpg,c,jpeg,31,482,482,211.0,211.0,185.0,1
1147,./squares/train/c/328.png,c,png,48,616,616,0.827451,0.827451,0.81960785,1
1148,./squares/train/c/466.png,c,png,26,528,528,0.69803923,0.69803923,0.7176471,1
1149,./squares/train/c/314.png,c,png,58,542,542,0.8156863,0.8156863,0.7764706,1
1150,./squares/train/c/116.jpg,c,jpeg,33,413,413,164.0,165.0,213.0,1
1151,./squares/train/c/102.jpg,c,jpeg,118,612,612,184.0,185.0,171.0,1
1152,./squares/train/c/231.bmp,c,bmp,40,536,536,211.0,211.0,183.0,1
1153,./squares/train/c/300.jpg,c,jpeg,103,511,511,203.0,203.0,203.0,1
1154,./squares/train/c/345.bmp,c,bmp,46,389,389,202.0,202.0,190.0,1
1155,./squares/train/c/260.jpg,c,jpeg,48,337,337,167.0,166.0,182.0,1
1156,./squares/train/c/274.jpg,c,jpeg,57,623,623,230.0,231.0,189.0,1
1157,./squares/train/c/248.png,c,png,132,367,367,0.8509804,0.8509804,0.7764706,1
1158,./squares/train/c/153.bmp,c,bmp,126,612,612,226.0,226.0,192.0,1
1159,./squares/train/c/190.bmp,c,bmp,32,409,409,160.0,160.0,196.0,1
1160,./squares/train/c/184.bmp,c,bmp,144,486,486,168.0,168.0,191.0,1
1161,./squares/train/c/46.bmp,c,bmp,28,380,380,194.0,194.0,176.0,1
1162,./squares/train/c/1.bmp,c,bmp,128,370,370,219.0,219.0,210.0,1
1163,./squares/train/c/261.png,c,png,126,454,454,0.6313726,0.6313726,0.8235294,1
1164,./squares/train/c/275.png,c,png,48,408,408,0.7058824,0.7058824,0.8156863,1
1165,./squares/train/c/146.bmp,c,bmp,106,327,327,227.0,227.0,202.0,1
1166,./squares/train/c/249.png,c,png,140,396,396,0.8156863,0.8156863,0.7647059,1
1167,./squares/train/c/387.bmp,c,bmp,28,473,473,169.0,169.0,191.0,1
1168,./squares/train/c/378.bmp,c,bmp,66,354,354,213.0,213.0,204.0,1
1169,./squares/train/c/422.bmp,c,bmp,134,586,586,154.0,154.0,184.0,1
1170,./squares/train/c/436.bmp,c,bmp,60,533,533,209.0,209.0,199.0,1
1171,./squares/train/c/467.jpg,c,jpeg,130,430,430,156.0,156.0,182.0,1
1172,./squares/train/c/473.jpg,c,jpeg,141,469,469,194.0,194.0,182.0,1
1173,./squares/train/c/218.bmp,c,bmp,58,440,440,200.0,200.0,188.0,1
1174,./squares/train/c/230.bmp,c,bmp,92,583,583,154.0,154.0,175.0,1
1175,./squares/train/c/103.jpg,c,jpeg,39,623,623,167.0,167.0,193.0,1
1176,./squares/train/c/498.png,c,png,86,410,410,0.81960785,0.81960785,0.75686276,1
1177,./squares/train/c/315.png,c,png,106,353,353,0.7137255,0.7137255,0.72156864,1
1178,./squares/train/c/305.png,c,png,132,433,433,0.73333335,0.73333335,0.7137255,1
1179,./squares/train/c/113.jpg,c,jpeg,55,605,605,165.0,166.0,197.0,1
1180,./squares/train/c/107.jpg,c,jpeg,113,606,606,180.0,180.0,192.0,1
1181,./squares/train/c/220.bmp,c,bmp,32,387,387,195.0,195.0,195.0,1
1182,./squares/train/c/488.jpg,c,jpeg,91,388,388,220.0,220.0,182.0,1
1183,./squares/train/c/477.jpg,c,jpeg,56,353,353,183.0,183.0,191.0,1
1184,./squares/train/c/339.jpg,c,jpeg,148,474,474,186.0,187.0,182.0,1
1185,./squares/train/c/271.jpg,c,jpeg,120,566,566,156.0,156.0,192.0,1
1186,./squares/train/c/94.bmp,c,bmp,32,527,527,229.0,229.0,201.0,1
1187,./squares/train/c/265.png,c,png,122,361,361,0.7921569,0.7921569,0.7647059,1
1188,./squares/train/c/156.bmp,c,bmp,36,418,418,171.0,171.0,185.0,1
1189,./squares/train/c/180.bmp,c,bmp,128,442,442,191.0,191.0,189.0,1
1190,./squares/train/c/42.bmp,c,bmp,130,377,377,191.0,191.0,202.0,1
1191,./squares/train/c/56.bmp,c,bmp,146,457,457,216.0,216.0,198.0,1
1192,./squares/train/c/4.bmp,c,bmp,138,493,493,179.0,179.0,177.0,1
1193,./squares/train/c/157.bmp,c,bmp,34,534,534,184.0,184.0,198.0,1
1194,./squares/train/c/264.png,c,png,120,472,472,0.73333335,0.73333335,0.7607843,1
1195,./squares/train/c/258.jpg,c,jpeg,117,519,519,152.0,153.0,184.0,1
1196,./squares/train/c/427.bmp,c,bmp,136,623,623,192.0,192.0,191.0,1
1197,./squares/train/c/355.bmp,c,bmp,102,427,427,196.0,196.0,195.0,1
1198,./squares/train/c/433.bmp,c,bmp,148,409,409,230.0,230.0,180.0,1
1199,./squares/train/c/13.png,c,png,32,485,485,0.81960785,0.81960785,0.78039217,1
1200,./squares/train/c/462.jpg,c,jpeg,54,402,402,182.0,182.0,190.0,1
1201,./squares/train/c/304.jpg,c,jpeg,128,364,364,205.0,205.0,195.0,1
1202,./squares/train/c/310.jpg,c,jpeg,149,453,453,163.0,164.0,185.0,1
1203,./squares/train/c/112.png,c,png,56,448,448,0.8901961,0.8901961,0.7372549,1
1204,./squares/train/c/489.png,c,png,42,394,394,0.8352941,0.8352941,0.7921569,1
1205,./squares/train/c/106.jpg,c,jpeg,55,342,342,229.0,229.0,195.0,1
1206,./squares/train/c/474.png,c,png,26,484,484,0.7764706,0.7764706,0.7529412,1
1207,./squares/train/c/306.png,c,png,76,430,430,0.62352943,0.62352943,0.73333335,1
1208,./squares/train/c/110.jpg,c,jpeg,72,472,472,212.0,212.0,188.0,1
1209,./squares/train/c/104.png,c,png,64,334,334,0.6666667,0.6666667,0.7372549,1
1210,./squares/train/c/138.png,c,png,76,395,395,0.6313726,0.6313726,0.76862746,1
1211,./squares/train/c/39.png,c,png,38,362,362,0.8784314,0.8784314,0.78039217,1
1212,./squares/train/c/11.png,c,png,110,496,496,0.7529412,0.7529412,0.68235296,1
1213,./squares/train/c/448.jpg,c,jpeg,66,565,565,189.0,190.0,185.0,1
1214,./squares/train/c/431.bmp,c,bmp,80,416,416,184.0,184.0,188.0,1
1215,./squares/train/c/83.bmp,c,bmp,136,539,539,192.0,192.0,179.0,1
1216,./squares/train/c/169.bmp,c,bmp,138,413,413,179.0,179.0,179.0,1
1217,./squares/train/c/272.png,c,png,60,527,527,0.8156863,0.8156863,0.76862746,1
1218,./squares/train/c/97.bmp,c,bmp,78,394,394,230.0,230.0,185.0,1
1219,./squares/train/c/40.bmp,c,bmp,126,444,444,214.0,214.0,209.0,1
1220,./squares/train/c/54.bmp,c,bmp,26,422,422,159.0,159.0,188.0,1
1221,./squares/train/c/182.bmp,c,bmp,66,351,351,201.0,201.0,198.0,1
1222,./squares/train/c/196.bmp,c,bmp,38,384,384,193.0,193.0,192.0,1
1223,./squares/train/c/69.bmp,c,bmp,138,383,383,218.0,218.0,186.0,1
1224,./squares/train/c/41.bmp,c,bmp,54,517,517,200.0,200.0,185.0,1
1225,./squares/train/c/96.bmp,c,bmp,50,354,354,153.0,153.0,204.0,1
1226,./squares/train/c/273.jpg,c,jpeg,74,434,434,158.0,159.0,179.0,1
1227,./squares/train/c/356.bmp,c,bmp,92,607,607,172.0,172.0,191.0,1
1228,./squares/train/c/424.bmp,c,bmp,66,515,515,154.0,154.0,198.0,1
1229,./squares/train/c/222.bmp,c,bmp,28,385,385,203.0,203.0,196.0,1
1230,./squares/train/c/236.bmp,c,bmp,100,592,592,196.0,196.0,198.0,1
1231,./squares/train/c/105.png,c,png,26,449,449,0.8980392,0.8980392,0.6784314,1
1232,./squares/train/c/111.png,c,png,42,402,402,0.7882353,0.7882353,0.7176471,1
1233,./squares/train/c/139.jpg,c,jpeg,91,427,427,215.0,215.0,181.0,1
1234,./squares/train/c/10.jpg,c,jpeg,70,589,589,207.0,207.0,199.0,1
1235,./squares/train/c/461.png,c,png,90,352,352,0.7607843,0.7607843,0.78431374,1
1236,./squares/train/c/475.png,c,png,54,504,504,0.78039217,0.78039217,0.7921569,1
1237,./squares/train/c/21.jpg,c,jpeg,50,387,387,225.0,226.0,195.0,1
1238,./squares/train/c/108.jpg,c,jpeg,108,468,468,155.0,156.0,176.0,1
1239,./squares/train/c/207.bmp,c,bmp,28,448,448,226.0,226.0,188.0,1
1240,./squares/train/c/120.png,c,png,70,606,606,0.7490196,0.7490196,0.6666667,1
1241,./squares/train/c/493.jpg,c,jpeg,106,464,464,175.0,175.0,173.0,1
1242,./squares/train/c/35.png,c,png,40,539,539,0.7490196,0.7490196,0.73333335,1
1243,./squares/train/c/444.jpg,c,jpeg,48,385,385,184.0,184.0,222.0,1
1244,./squares/train/c/450.jpg,c,jpeg,99,488,488,178.0,178.0,188.0,1
1245,./squares/train/c/295.jpg,c,jpeg,44,373,373,186.0,186.0,186.0,1
1246,./squares/train/c/281.jpg,c,jpeg,96,485,485,167.0,168.0,186.0,1
1247,./squares/train/c/256.jpg,c,jpeg,34,533,533,190.0,189.0,205.0,1
1248,./squares/train/c/398.bmp,c,bmp,52,515,515,225.0,225.0,190.0,1
1249,./squares/train/c/171.bmp,c,bmp,54,616,616,172.0,172.0,197.0,1
1250,./squares/train/c/64.bmp,c,bmp,34,417,417,167.0,167.0,175.0,1
1251,./squares/train/c/71.bmp,c,bmp,146,391,391,195.0,195.0,200.0,1
1252,./squares/train/c/280.png,c,png,132,357,357,0.7411765,0.7411765,0.76862746,1
1253,./squares/train/c/65.bmp,c,bmp,76,513,513,193.0,193.0,189.0,1
1254,./squares/train/c/243.png,c,png,138,356,356,0.74509805,0.74509805,0.7019608,1
1255,./squares/train/c/170.bmp,c,bmp,52,479,479,209.0,209.0,192.0,1
1256,./squares/train/c/164.bmp,c,bmp,32,476,476,166.0,166.0,191.0,1
1257,./squares/train/c/257.jpg,c,jpeg,57,404,404,192.0,191.0,196.0,1
1258,./squares/train/c/428.bmp,c,bmp,108,450,450,213.0,213.0,194.0,1
1259,./squares/train/c/445.jpg,c,jpeg,54,413,413,217.0,216.0,185.0,1
1260,./squares/train/c/323.jpg,c,jpeg,112,463,463,216.0,216.0,192.0,1
1261,./squares/train/c/492.jpg,c,jpeg,131,425,425,152.0,153.0,197.0,1
1262,./squares/train/c/206.bmp,c,bmp,64,555,555,214.0,214.0,197.0,1
1263,./squares/train/c/212.bmp,c,bmp,44,603,603,196.0,196.0,183.0,1
1264,./squares/train/c/486.png,c,png,40,360,360,0.63529414,0.63529414,0.7529412,1
1265,./squares/train/c/121.jpg,c,jpeg,124,573,573,207.0,207.0,207.0,1
1266,./squares/train/c/109.jpg,c,jpeg,92,482,482,205.0,206.0,192.0,1
1267,./squares/train/c/34.jpg,c,jpeg,94,349,349,165.0,165.0,193.0,1
1268,./squares/train/c/20.jpg,c,jpeg,84,602,602,156.0,157.0,201.0,1
1269,./squares/train/c/36.jpg,c,jpeg,42,431,431,199.0,199.0,199.0,1
1270,./squares/train/c/309.png,c,png,52,612,612,0.6862745,0.6862745,0.77254903,1
1271,./squares/train/c/123.jpg,c,jpeg,120,354,354,231.0,232.0,201.0,1
1272,./squares/train/c/204.bmp,c,bmp,58,457,457,177.0,177.0,194.0,1
1273,./squares/train/c/210.bmp,c,bmp,52,521,521,223.0,223.0,179.0,1
1274,./squares/train/c/238.bmp,c,bmp,88,413,413,219.0,219.0,215.0,1
1275,./squares/train/c/453.jpg,c,jpeg,147,505,505,211.0,211.0,187.0,1
1276,./squares/train/c/370.bmp,c,bmp,118,461,461,231.0,231.0,193.0,1
1277,./squares/train/c/269.jpg,c,jpeg,43,457,457,217.0,216.0,195.0,1
1278,./squares/train/c/241.jpg,c,jpeg,117,535,535,170.0,170.0,208.0,1
1279,./squares/train/c/255.jpg,c,jpeg,54,587,587,160.0,161.0,192.0,1
1280,./squares/train/c/172.bmp,c,bmp,76,437,437,165.0,165.0,191.0,1
1281,./squares/train/c/296.png,c,png,28,434,434,0.85882354,0.85882354,0.7529412,1
1282,./squares/train/c/282.png,c,png,94,441,441,0.8039216,0.8039216,0.7921569,1
1283,./squares/train/c/66.bmp,c,bmp,120,605,605,220.0,220.0,204.0,1
1284,./squares/train/c/297.png,c,png,140,531,531,0.84705883,0.84705883,0.77254903,1
1285,./squares/train/c/240.png,c,png,134,525,525,0.7176471,0.7176471,0.76862746,1
1286,./squares/train/c/99.bmp,c,bmp,62,387,387,171.0,171.0,190.0,1
1287,./squares/train/c/173.bmp,c,bmp,94,389,389,226.0,226.0,195.0,1
1288,./squares/train/c/268.jpg,c,jpeg,70,465,465,202.0,202.0,204.0,1
1289,./squares/train/c/403.bmp,c,bmp,70,561,561,216.0,216.0,193.0,1
1290,./squares/train/c/417.bmp,c,bmp,86,551,551,193.0,193.0,191.0,1
1291,./squares/train/c/122.png,c,png,52,398,398,0.8784314,0.8784314,0.78039217,1
